"B_mean_avail","B_wind_max_220_mh","B_dist_to_cog","B_dist_port_to_catch_area_zero","B_dummy_prev_days","B_dummy_prev_year_days","B_unem_rate","B_d_d","c_dcrb","B_mean_price_part","B_mean_price_crab","B_mean_price_slmn","w_psdn","w_nanc","w_dcrb","w_slmn","w_cmck","asc_cba_psdn","asc_clo_psdn","asc_clw_psdn","asc_cwa_psdn","asc_clo_nanc","asc_clw_nanc","asc_cwa_nanc","asc_clo_cmck","asc_cwa_dcrb","asc_nps_sock","theta_part","theta_psdn","logLike"
2.8,-0.05,-0.005,-0.02,2,0.3,0.4,-1.15,-2,3,3,3,-1,-1,-1,-1,-1,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,0.5,0.5,-45330.6101144516
2.45371373335357,-0.0571057859749881,-0.00584867720899181,-0.0186452867830176,2.08098876180262,0.373837223881783,0.37864344286411,-1.26446128678252,-2.08372421061393,3.26275795412911,2.98385674446268,3.09123407505522,-0.954924198607687,-0.951141424187549,-1.0873032308177,-0.903823861211591,-0.949133311494923,-4.88904807752598,-4.94818232627253,-4.91215153481707,-4.90946611037569,-4.91969992107839,-5.22686307455906,-4.89305741338397,-4.94150172849755,-5.13460898096996,-4.82930446349504,0.653241807945006,0.547528276867397,-43515.4209792008
2.45371262625434,-0.0571058121340221,-0.0058486786793483,-0.0186452305998516,2.08098938280356,0.373837098975625,0.378644571277616,-1.26445806621189,-2.08372582686672,3.26274728748923,2.98385735722957,7.22932486303464,-0.954924582368755,-0.951141495553576,-1.08730390075198,-0.903824652801257,-0.949133369264803,-4.88905362128953,-4.94819058550301,-4.91215848962926,-4.90947465859939,-4.91970392262808,-5.22686099458083,-4.89306319862105,-4.94151078648285,-6.13462306135247,-12.5715240090891,0.653242241301277,0.54752851636775,-41245.4219965118
2.45370922523123,-0.0571058836174038,-0.00584868250383752,-0.0186450862647801,2.08099111999738,0.373836762487723,0.378647604737827,-1.26444971560485,-2.08373031748101,3.26271716208065,2.98385903081337,7.22991220173437,-0.95492563448384,-0.951141663571733,-1.0873057301281,-0.903827047633194,-0.949133591864635,-4.88906774194339,-4.94821213982665,-4.91217635996063,-4.90949706035372,-4.91971393223215,-5.22685336265702,-4.89307784875889,-4.94153456757145,-7.13466059139816,-12.5726378609493,0.653243495689196,0.547529260174682,-38975.4248328304
2.45370147823814,-0.057106251158493,-0.00584868153337178,-0.018644322056605,2.0809990100635,0.373836837494826,0.378661679681657,-1.26439583183727,-2.08375202411596,3.26272864441676,2.98386713788595,6.41266220062742,-0.954929286059744,-0.951142576035969,-1.08731452391492,-0.903838353072304,-0.949143197352491,-4.88920383421015,-4.94835425553716,-4.91232921770519,-4.9096482946352,-4.91980544687628,-5.22703379161894,-4.89321918669815,-4.94167571497581,-9.8531453119804,-11.0436714973084,0.653232610392812,0.547549996080997,-32805.0457045532
2.45353295528295,-0.0571103626511116,-0.00584887822550825,-0.0186348019267663,2.08109470770948,0.373814363656572,0.378848105989808,-1.26383890543572,-2.08401985375246,3.26100030631565,2.98396831873651,7.0774322596762,-0.954990691785858,-0.951152014912962,-1.08742271366636,-0.903977452109298,-0.94916573719401,-4.8901465426571,-4.94973324297332,-4.91350792595413,-4.91108357743215,-4.92048084679972,-5.22676529244055,-4.89420651336178,-4.94317010291321,-11.3790226001209,-12.2883859068741,0.653271431840711,0.547614538470541,-29347.0075447905
2.45273519346051,-0.057132681454306,-0.00584954584292837,-0.0185833243995423,2.0816290147882,0.373755538930021,0.379811398202666,-1.26066357465783,-2.08542045426986,3.25534681210785,2.98450136858384,5.18478940405421,-0.955273328815105,-0.951194837020528,-1.08798277928987,-0.904705121187702,-0.949422004548432,-4.89663840351252,-4.95784238278468,-4.92115871506332,-4.91959999248932,-4.92497442019154,-5.2301852612867,-4.9009386270392,-4.95167591220403,-13.4468110291265,-8.75241266334402,0.653214270897868,0.548268475898215,-24685.6059662518
2.44677349423328,-0.0572819085558777,-0.00585506576190829,-0.0182349426450354,2.08532130110726,0.373156660768537,0.38642519192953,-1.2397732948112,-2.09507378111062,3.20375491930314,2.98821704883783,57.5770416291215,-0.957198869275489,-0.951474004074938,-1.09172459668424,-0.909620609557601,-0.95053326137171,-4.935492641697,-5.01012541758569,-4.96817061806512,-4.97446133976589,-4.95212021001678,-5.23559384507105,-4.94124683387673,-5.00750441282334,-15.2722006045725,-106.810857127724,0.653938298497839,0.551615979765301,-20754.3650351341
2.42290844497344,-0.0580202858431864,-0.00586539647621489,-0.0166852861070469,2.10547832350496,0.372619016642739,0.41563050319776,-1.14109814822363,-2.13985315983542,3.10030730969797,3.00671473662425,39.2810783006482,-0.962621126732504,-0.952645720072776,-1.10718991099146,-0.931247223563358,-0.959009331037072,-5.16879801303083,-5.27791985642653,-5.23347122643166,-5.25819556126192,-5.11135671509539,-5.43548373119836,-5.17764133832038,-5.28313624093805,-17.5936419137508,-72.7376013314168,0.651351042323841,0.577797419346154,-16509.807435666
2.36241031686453,-0.061523179414052,-0.00589872311632053,-0.0141292460419706,2.20060970329191,0.388626447039626,0.491436973787327,-0.935030060238256,-2.27080598213559,3.9646152464685,3.07828900156263,39.1923203241806,-0.957213211813767,-0.953438712714223,-1.15254883713034,-1.00394036301539,-1.02122752129349,-6.2197967545852,-6.22842520634899,-6.32971090366504,-6.25521859109115,-5.86554463978534,-7.44107540384854,-6.20533145103628,-6.16352358574468,-20.6546417644538,-72.9589909670107,0.616523515922172,0.742742242081673,-12674.2428888596
2.18277894092172,-0.0637347434262756,-0.00587272441289792,-0.0224060381044837,2.36898323279176,0.448355004548989,0.495210083959897,-1.18087522063654,-2.48573677407571,5.96971516733,3.22136306765363,36.8960948101623,-0.786803981910983,-0.867565156525046,-1.1501890416228,-1.05660520820072,-1.15895760700762,-6.8211493020738,-6.60958605994599,-7.06929156540525,-6.83319532267381,-6.56927631131696,-10.8596782613412,-6.86054116527641,-6.06804437099891,-23.5976553858668,-68.4861283622585,0.203336950606711,1.47019441125317,-9311.58528460793
2.13068774357152,-0.0610941503083696,-0.00663777410495334,-0.0266657826808417,2.36439440161796,0.485747058703366,0.313753298299584,-1.65512684324551,-2.36246250210927,6.40884458803893,3.31551885268551,37.1958370312821,-0.377258199055963,-0.661853388177154,-1.08139219703279,-0.952039544263362,-0.820790263632567,-4.84631598217437,-5.19705975586156,-5.41560358975059,-5.19318060282496,-5.86085156317071,-10.003152383063,-5.50658164366312,-4.58912236353214,-25.0228916909321,-67.9253207483747,-0.00480206522390511,1.47267104413621,-6831.06904536085
1.55003036730694,-0.0627314508364881,-0.0057874859213974,-0.018774290833698,2.29888814351426,0.421814985218883,0.476984679899893,-1.64230789256302,-2.4094491777842,2.38136872772469,3.0986405766193,36.8047820400879,-0.182452145680973,-0.438857773670024,-0.980506715988197,-0.640355085504031,-0.480703883679082,-3.80221633108679,-5.37675811990884,-4.433086997992,-4.7097178254666,-5.63612094865385,-7.5462705978334,-4.65941104142876,-4.64957804744617,-25.522893298683,-68.6569716497194,-0.428622319493746,2.04342956284422,-5099.01800353622
1.13434267935246,-0.0677150977239299,-0.00576642363200969,-0.016527863351575,2.37966428961352,0.324894541995761,0.656050910759228,-2.03641242122017,-2.44278160062307,1.05407216318772,2.77741497087625,36.1885613778878,-0.0915002618946384,-0.313348809325927,-0.994628374961592,-0.234336682235551,0.0115429201660959,-3.66508536487847,-6.22278040244272,-4.38520394351191,-4.5944298314605,-6.2109555120955,-6.42826591832779,-4.61454894784941,-6.10666108053536,-24.8328891993997,-69.8100418437873,-0.129332600976754,0.667410136403546,-3572.5184455598
0.387716998764072,-0.0685056958954843,-0.00418907507170446,0.00926329353363769,2.70441142436488,0.264713234192778,0.562831805415505,-1.24989639595658,-2.42042312103123,0.647746395083301,2.52532839133049,35.1713789381028,-0.0664694691379319,-0.421151875296281,-1.07171324195271,-0.0766550133009861,-0.42285961108018,-5.08037540135617,-6.61182573815095,-4.49774889448227,-4.6661213920238,-5.97788012734501,-5.99284298528708,-4.64930065104695,-5.4947485741982,-24.5946932261081,-69.9206911024161,-0.373862690059239,1.72370211021377,-2385.97627661576
1.6957614401328,-0.0795590577712655,-0.00581697966167747,0.0388936107154448,3.05250332863287,-0.000768023870647394,0.385298455843375,-1.17156108517448,-2.2988429841778,0.236686175552278,1.74166281892627,27.5091965972321,0.0102108785864747,-0.463028803913658,-1.6926714053773,0.23251614490012,0.395157721455689,-4.87782780790906,-6.91068959974197,-3.88692424054536,-4.02538135087203,-5.93337495317668,-4.89149391738032,-3.90345452446156,-5.88170974355129,-19.3104176972865,-57.7918438731758,0.297432434019804,-1.67044526556374,-1996.94253466337
2.50936250031326,-0.0626568009928789,-0.00426085019320383,0.0354621166006325,3.29225240848567,0.159229204160901,0.488888940088771,-1.63707467066796,-0.220038757322426,2.90129731141931,0.552474816067699,4.9336751113656,-0.0662068080609311,-0.479323871992094,-0.946190039383468,0.586121350183084,0.615173402051497,-7.10678873692828,-8.93666545387681,-5.72043282876606,-5.58714746003242,-7.70292132658946,-9.16239552232785,-5.78759217165568,-7.87400582448247,-12.5919214782371,-17.3207221909666,0.82326118621298,-1.77060034009644,-1936.48243526471
-0.524387172521946,-0.0492103944629614,-0.00264888859879485,0.0259263901056164,2.48785856850179,0.146904215873454,0.402771490197825,-1.34056635117991,-0.0947733301292935,1.00747437266266,0.536939873909526,29.0135708794247,0.0267159533940935,-0.412994323155849,-0.321190025472645,0.88955463508362,0.434620135822473,-4.98603395141027,-6.044717263606,-3.35012126498261,-3.43229179893756,-4.80046452703511,-5.05907032577035,-3.42627642851934,-5.37099519622558,-9.80411742184135,-60.6738203731588,0.211445030615156,-1.78009097661164,-1904.04006765955
0.691265375177158,-0.0518817868650216,-0.00527836693642869,0.0247194130656721,2.53340042777382,0.14137010787739,0.342100136640645,-1.43896158629176,0.522558918488409,3.04661905875638,0.214681039563648,29.2165970388167,0.0301581770763149,-0.450244008014887,0.0617261372622975,0.763475648882579,0.452888090383994,-4.48370711928661,-6.31398263242735,-3.95263125423452,-3.64021131926637,-5.52871593852825,-7.26197348021277,-4.04499413910255,-5.42023360945996,-7.34723359296318,-60.2684335406005,0.431625082629739,-1.8526420865446,-1891.91278147492
-0.155871128510201,-0.0487520659438767,-0.00310781053364805,0.0243201364891819,2.23703007573838,0.198424935867607,0.410233739608427,-1.17993487036777,0.392893407506594,1.64726600397449,0.312113119789989,29.0894357761628,-0.0182880108013602,-0.397503970208025,-0.0042674169152563,0.821555711468856,0.164600491573767,-4.67540522856036,-6.03797238485703,-3.65559106549549,-3.64594250394483,-4.92470473137189,-5.98354220906528,-3.75705120707347,-5.08166870860999,-8.12754550872804,-60.4670217526011,0.118534579816418,-1.80447525939719,-1883.56228107252
0.853208421809579,-0.0519565903602429,-0.0061494460272175,0.0238272310695818,2.41402225792615,0.176843956609556,0.336131167255683,-1.35314256398744,0.671577036164051,2.9324795773839,0.16504370916656,29.2914474678947,0.0130190411978679,-0.447220901706151,-0.067772741781941,0.705169277213088,0.268774853101473,-3.89045179832141,-6.12579538050819,-3.89553883635941,-3.59767587995008,-5.46919508247544,-7.07625811249186,-4.00469586329401,-5.18517705211824,-6.86290744580148,-60.0213727527434,0.473396507592487,-1.88330376024825,-1879.26240201575
0.0982887889908186,-0.0500218242679326,-0.00462025313435157,0.0211297158338807,2.39189261189309,0.23612108367468,0.398495966198175,-1.45269640969172,0.503385517988917,2.12661507652187,0.260389300361756,29.9615401326017,-0.0309206621425499,-0.400739143068409,-0.163528804663919,0.725388417528386,0.258963937619313,-4.23908583604734,-6.09645747123973,-3.67140711776276,-3.58115750294733,-5.25005095947222,-6.41002991604061,-3.823950797266,-5.53875599360572,-7.47376005634113,-61.7093974557541,0.745887573525389,-1.96655772610117,-1873.72326264821
0.229299972115878,-0.0496773919272818,-0.0046442519909894,0.0225561832461991,2.47677554067865,0.278217744656723,0.393911838992568,-1.43923123530241,0.578915375257105,2.61011933323549,0.226289336290439,30.2638628501267,-0.0176388110286892,-0.422570676987428,-0.14317970289431,0.689761920138406,0.120014287962347,-4.50621378345511,-6.37101898562193,-3.96248527347656,-3.84628006822988,-5.50774511232295,-7.16892568477073,-4.13710857008792,-5.53300965038167,-7.34487482347667,-62.3474346618354,0.819490128290244,-1.92483422913505,-1866.40417807078
0.294282564264576,-0.0492317219357347,-0.0050920148980715,0.0215806173690295,2.45634758082817,0.301501369206391,0.393974824361144,-1.37722109955429,0.606022802593218,2.49577326463737,0.200704707649325,30.1844409877029,-0.00333705200239803,-0.445088746509453,-0.097125713850341,0.740453938598038,-0.0308012815689463,-4.28827649185758,-6.31900249703946,-4.0051708418362,-3.9174124674014,-5.50446648818943,-7.10893774797365,-4.15975659070552,-5.30100104810226,-7.18446790338486,-62.1271885914345,0.785646110007227,-1.84936387536479,-1850.27284967086
0.548414272417803,-0.0493544339138162,-0.004377524477898,0.0207064597060135,2.35952524952934,0.304114080036522,0.391763212570544,-1.25114443508208,0.571543899247894,2.73746834170991,0.221476934388559,30.2101891506754,-0.00739666563233249,-0.437263072872791,-0.0987849957639851,0.754061503605361,0.0856002701388313,-4.55047713003091,-6.32715483067239,-4.19687521289443,-4.10139157897526,-5.5543041751883,-7.48375723542838,-4.35573389217489,-5.43432781722176,-7.63574582410505,-62.3726444916406,0.524536325690269,-1.74305990857177,-1836.91141103143
0.140812625686082,-0.0493175775396661,-0.00564433374312899,0.0191077606864972,2.22413844350655,0.232554001056675,0.343093039513835,-1.08954669352238,0.548327733617684,2.06287975763428,0.203448398000064,30.3144552026613,-0.0125938304938293,-0.420337123342166,-0.141950596006288,0.737769494372288,0.0906361221169388,-3.34285585184409,-5.43672625038009,-3.53148201048146,-3.42747506840836,-4.83651811595824,-6.07008831897189,-3.66440367193041,-4.79508507075787,-6.86331240481976,-61.6398738489696,0.21074961574103,-1.57493380414936,-1820.00452109303
0.624360355651629,-0.0494210478086312,-0.00379810470936352,0.0185629397011158,2.14944222330433,0.250477224657022,0.3762557632904,-0.956659281028375,0.617047107630293,2.67124905684886,0.254923417278383,30.1541862323916,-0.0372050423523896,-0.404301286071893,-0.0395814260055606,0.751341973991007,0.137953987792854,-4.36460135781208,-5.91423231412249,-4.1699332467037,-4.05248841398651,-5.25714357269223,-7.26927464909593,-4.3275100246744,-5.24550562258447,-8.18913929165287,-62.1407317690512,0.0305997479950837,-1.43904985707348,-1806.57278863443
0.396166163435561,-0.0502076882366749,-0.00501506628482993,0.0168443718442227,2.21916204180276,0.212863486845245,0.332035347526674,-0.981655716304095,0.604393859346018,2.43925134685161,0.224298417735171,30.326621242629,-0.0225692942421761,-0.413013059103702,-0.129089963791775,0.713412518927702,0.179611323619721,-3.54920104121225,-5.40957991962742,-3.75873628853976,-3.60997815717078,-4.92924742214392,-6.58823836167469,-3.90758761879381,-4.97069411189619,-7.39759441394207,-61.8012131399681,0.121258409739733,-1.34778224035874,-1791.38197279122
0.051348748053296,-0.0489084748807419,-0.00432706300813699,0.0144919221833606,2.20081231385125,0.236824239681592,0.341372007649087,-0.971702859698046,0.545021435570233,2.24454928713918,0.247880584363895,30.2766855977121,-0.0235481287467656,-0.40608570863605,-0.0840961115687323,0.753502230399035,0.12824940283814,-3.64619914311901,-5.24317263951601,-3.65173488489837,-3.57953229783774,-4.73802433303086,-6.43133441062013,-3.81947852161489,-4.88247892417204,-7.46376381819913,-61.8056748421382,0.114635546179761,-1.23153368082699,-1776.79778452826
0.705853278607479,-0.0509171247570228,-0.00543764980713268,0.0112116595456889,2.28904446094203,0.227221620889108,0.312411574701101,-1.0422304381054,0.661342209107255,2.9469684360478,0.188981613098164,30.3264425264392,-0.0160878645008943,-0.433929702230062,-0.0431432515207331,0.751643404420694,0.143223297434914,-3.40613327332788,-5.28840061786315,-3.90174984644948,-3.68962622877928,-5.08214387272462,-7.15580543502447,-4.06785102846189,-4.92497030269844,-7.15933916861337,-61.7083533522553,0.249415869472211,-1.12924177339228,-1762.60764447817
-0.0964317911497409,-0.0496131160775415,-0.00495588193514574,0.00799104086935792,2.24853104797901,0.239267992318373,0.345210757743161,-1.00539963260945,0.468901864967289,1.82726659966364,0.255944216114525,30.317842601144,-0.0225131950975168,-0.408790505311601,-0.157571831581151,0.771784223941089,0.0303865853513136,-3.11151400971284,-4.88343373283707,-3.49275582981969,-3.4775633892886,-4.58671102369449,-5.89734212090509,-3.63340765065765,-4.71979873212959,-7.36329137775765,-61.6399248569403,0.192910639731372,-0.950946400136609,-1747.67854079225
0.403742198017605,-0.049386629095195,-0.00493681835413849,0.00362236487885286,2.30994449620679,0.251019976450892,0.291240717613044,-1.02105096240584,0.664823457352636,3.01719263054895,0.193154911241152,30.3369853946454,-0.0073220333617645,-0.431393850834926,-0.0128582105087099,0.721293523523845,0.0451400324074371,-3.26152333898673,-4.78941552768901,-3.75783452760358,-3.57752835057589,-4.82046905534954,-7.14322982522229,-3.965497526783,-4.66645317461718,-6.9719223675048,-61.5299873876044,0.206982912505277,-0.734022993189593,-1734.02371212945
0.12639273639387,-0.0505004068860938,-0.00535242730005596,-0.00320846558607076,2.27449009357085,0.241419044546415,0.32493197653588,-1.06422819758498,0.515975547814086,2.0353466509475,0.235865641004834,30.3511755843948,-0.0198007435990475,-0.410121721074821,-0.132456703667569,0.788266378000178,0.183136552210738,-2.64290083457323,-4.38656183546825,-3.45549606639418,-3.40007753874908,-4.54370683395201,-5.97076105976334,-3.61097114564942,-4.83624681036742,-7.17439545211115,-61.4471287221512,0.275927637120315,-0.555360621344291,-1720.67343097578
-0.170538184267556,-0.0489117042379366,-0.00503798203056213,-0.00712307399794275,2.35949745350025,0.267914085060716,0.259974494671861,-0.903457188729758,0.536229301515488,2.79776735765221,0.219614779227053,30.4491706696322,-0.0179640871261078,-0.423857597325191,-0.152558323796138,0.715044401716574,-0.0618957163768657,-2.77503981372727,-3.92801527319263,-3.4674318934588,-3.32994684436322,-4.32581033013211,-6.68507500547636,-3.69935216625825,-4.25538282119666,-6.72791948712568,-61.1866973970475,0.0588085440548748,-0.0285549791071371,-1711.13771422145
0.189160037973779,-0.0494097032308243,-0.00497622859309521,-0.0142776128604727,2.33245122293194,0.269215267036163,0.251639916304625,-0.95766979964856,0.617829331656762,3.07171799206662,0.199362302907322,30.4308895973577,-0.0180153346714101,-0.424146025705234,-0.0511551821407444,0.735225639658981,0.0511302752821595,-2.67328714190491,-3.70128884485524,-3.53382369418312,-3.3561969129093,-4.39260239327252,-6.95534648005525,-3.78020230273833,-4.36634418151964,-6.70917568250409,-61.1617979868158,0.0965974392340463,0.153895922703431,-1704.71671595354
-0.0471559937254726,-0.0509416168495668,-0.00542812355399206,-0.0230077385183709,2.25029557082928,0.245391365537998,0.242654317400954,-1.03722440997191,0.490455071254336,2.54534907314643,0.223117960702845,30.5494288368458,-0.0474369864008968,-0.400121801834513,-0.157204223512955,0.760680414202043,0.0503117537362742,-1.96665106516558,-2.95110077029272,-3.03268609105552,-2.89521054099638,-3.91871192192453,-5.96027769309404,-3.25878349856778,-4.02058409852726,-6.39794866227871,-60.9388782144032,0.0737505211530714,0.552612824686925,-1700.57623423205
0.627287994790464,-0.0518756376697357,-0.00554752946489159,-0.0246582231770614,2.27482583010021,0.259145964863973,0.250480469531463,-1.12351713084744,0.605893780609263,3.10409027146841,0.203181289324953,30.4702552357095,-0.0645575511645762,-0.403245323052292,-0.0749661200544411,0.748429384966261,0.152049162683306,-2.28592794408281,-3.29312305783079,-3.41518636021669,-3.19733281190275,-4.37675508128523,-6.80287531683082,-3.64454461126653,-4.37915378143846,-6.71050623920693,-61.0507092197451,0.17991283931553,0.757062861867983,-1699.36965704206
0.345331167050535,-0.0513210473066909,-0.00537587630869759,-0.0235701083588095,2.27997431099908,0.260808259255668,0.25454947037199,-1.11017513844321,0.568908803707248,2.96471711469948,0.214033984845698,30.4595911662983,-0.0585868150001183,-0.407898164912737,-0.0936212320113156,0.734025238088913,0.0586380393324275,-2.35106940485073,-3.27328614217331,-3.33622559626182,-3.14047657042252,-4.24859859909581,-6.61893456072806,-3.55219251889969,-4.20620222689969,-6.65755007201596,-60.9985058923541,0.105943258544577,1.13890784233673,-1698.86639311984
0.224919914177754,-0.0511775795390897,-0.0053746798583289,-0.0216774560772901,2.267113676864,0.258121042237579,0.266060805631921,-1.12857250175084,0.544803590549116,2.7600666128788,0.218422417901496,30.4336793099948,-0.0485029784427405,-0.406251219627461,-0.100823912584558,0.741912309819102,0.08503631653731,-2.35606044505574,-3.34699973122588,-3.27166675213347,-3.10932224991408,-4.21764047039971,-6.374587477997,-3.47886315713701,-4.26514505119529,-6.64126903322744,-60.9946541328635,0.134924869000245,1.0787103520724,-1698.73877403354
0.285454232674525,-0.0510568940568559,-0.00535877444274121,-0.0214908753686485,2.28256150329876,0.26339938431081,0.268595694813498,-1.12793527663179,0.559554014607211,2.83952456894166,0.212372391981235,27.4351564427377,-0.0435214462159467,-0.409066164056388,-0.0956114901630934,0.739870090124918,0.0762154571312743,-2.41220205254704,-3.4343821154759,-3.35328665194768,-3.1800158832092,-4.29798094034621,-6.52020108583022,-3.5618792355306,-4.31908691296456,-6.67072163388649,-55.4400588848791,0.141697786719563,1.13614123207655,-1698.70286738586
0.291758318760655,-0.0509244198576443,-0.00535071724766662,-0.0213983706363753,2.29144737870033,0.263340355218265,0.264829712240497,-1.13346884264075,0.57092119156296,2.91118856213902,0.209284251089329,24.4423051767813,-0.0418571322824014,-0.409370879622449,-0.0926207597016808,0.738809353489141,0.0732058405538256,-2.43828361079722,-3.43900177544932,-3.3595079801457,-3.17480754274119,-4.30848897860294,-6.58632490127528,-3.57371361571123,-4.31381643026682,-6.63452796289449,-49.8317983031284,0.149625650381694,1.13621680097813,-1698.70113097434
0.284192823422174,-0.0509402358286214,-0.00532886450338895,-0.0214737696112519,2.29027924979521,0.26374026618636,0.26753383796493,-1.13484471736369,0.566641964997111,2.87626792137022,0.212009481143764,21.4409251157965,-0.0424625777790925,-0.408592915928582,-0.0935376834720046,0.741747692440402,0.0738257063200579,-2.44102883684493,-3.44501889856065,-3.36020834949882,-3.1816904840268,-4.30818330838589,-6.56089455605933,-3.57199043372382,-4.32280953009829,-6.66781543244285,-44.2348374668128,0.148493148895538,1.13339772083585,-1698.69879286494
0.281144432735763,-0.0509748925527897,-0.00533928847930185,-0.0215312339524515,2.29142801171523,0.262930678618116,0.267291770764898,-1.13666333333444,0.56611712703485,2.87046345485969,0.211315315024514,18.3979936025945,-0.0422070422006475,-0.408917827085117,-0.0940813445422838,0.74204358562274,0.0745991330910468,-2.43102069495429,-3.43896461873788,-3.35455396218777,-3.17577476146783,-4.30403892339767,-6.54875283094424,-3.56565668581728,-4.3186369558727,-6.6548440796551,-38.5368654196467,0.14941787084255,1.13584742069588,-1698.69867989392
0.281848119462127,-0.0509646643823744,-0.00533458919037775,-0.0215413224688723,2.29192624454152,0.263042252645529,0.26740367307549,-1.13725400687407,0.566120393661055,2.87297692254028,0.211609230732205,15.170618271299,-0.0421396175815671,-0.408905797385513,-0.0934676064367205,0.74214540882348,0.0749428148855921,-2.43482617652059,-3.44085959820402,-3.35632310706321,-3.17749169791291,-4.30587453963211,-6.55316000319583,-3.56763125267452,-4.32054199401652,-6.65896002746251,-32.5012760831227,0.149925576049756,1.13508343323243,-1698.69864261148
0.282020529435383,-0.050963884741838,-0.00533359522080048,-0.0215495111765281,2.2922943337658,0.263012589343295,0.267445774175419,-1.1376388347882,0.565935726692942,2.87325355264573,0.211666428452406,11.9437288936093,-0.0421328580006964,-0.408890658501284,-0.0932423005237967,0.742207740330246,0.0750873041082029,-2.43571319264867,-3.44130400450164,-3.35669267374415,-3.17783981680394,-4.306426684814,-6.55390938272054,-3.56801638363787,-4.32110657649497,-6.65966791681908,-26.4647738547149,0.150229482059613,1.13493787212309,-1698.69863880951
0.281988161227047,-0.0509640863950732,-0.00533332964163568,-0.0215527295548215,2.29236285288136,0.262994769420704,0.267454181675539,-1.13774574586403,0.565886520967959,2.87324119843771,0.211684627998156,8.71702658504146,-0.0421138707687541,-0.408898942343578,-0.0931445107762524,0.742232653897219,0.0751332994429327,-2.43576105374405,-3.44128659635676,-3.35668507075719,-3.17782444344802,-4.30645126234283,-6.55388233921166,-3.56800147408998,-4.32116241421171,-6.6597611277955,-20.4278994519858,0.1502779239698,1.13500146027052,-1698.69863873445
0.2819705859038,-0.0509642637036658,-0.00533331622964718,-0.0215534852204852,2.29238147076134,0.262988875239682,0.267455227513873,-1.13777087821879,0.565869857326948,2.87322039438759,0.211686690604305,12.0658553177216,-0.0421086461064444,-0.408901621124468,-0.093126898049219,0.742237637946821,0.0751436362566998,-2.43574004929868,-3.4412684171765,-3.35666911045356,-3.17780607740138,-4.30644489963497,-6.55384065155285,-3.56798153573293,-4.32116443224447,-6.65974255091963,-26.6934498251748,0.150289441675178,1.13503258748866,-1698.69863858356
