"B_mean_avail","B_wind_max_220_mh","B_dist_to_cog","B_dist_port_to_catch_area_zero","B_dummy_last_day","B_unem_rate","B_d_d","c_wa","c_dcrb","c_psdn","B_mean_price_part","B_mean_price_crab","B_mean_price_slmn","w_psdn","w_nanc","w_dcrb","w_slmn","w_cmck","asc_cba_psdn","asc_clo_psdn","asc_clw_psdn","asc_cwa_psdn","asc_clo_nanc","asc_clw_nanc","asc_cwa_nanc","asc_clo_cmck","asc_cwa_dcrb","asc_nps_sock","lambda_part","lambda_nanc","lambda_psdn","asc_no_participation","w_nopart","B_mean_price_no_part","B_d_cd","c_no_participation","logLike"
2.8345644783214,-0.0385584259846903,-0.00836699654096626,0.00318235462627778,1.93462891814303,0.0846760884145158,-0.481800045992215,-2.43418740943916,0.23897991664138,-5.72738674439499,4.20106663525709,0.145654511063447,4.32986351633049,-0.197725716091649,-0.27718775928547,0.0218683750333255,0.755207341432201,-1.29773258296247,-0.828153138967541,-2.94170681100084,-3.10630282027323,-2.30965011534051,-3.81774608569085,-7.34261159657262,-3.03492160941567,-4.1740236945136,-5.80185633887339,-12.1059236578663,0.562853888992004,0.381407938771314,0.256873101366945,0,0,0,-5.91870672311376,0,-2057.93117276095
3.16852144750175,-0.0418657285444581,-0.00845043893690841,0.00152413644963845,2.0715682291971,0.112155681969525,-0.729141199714519,-2.43868643596136,0.0706586442478173,-5.73434314236708,3.83353661226894,0.105684893336084,4.52364511514965,-0.348546373870957,-0.649118295315592,0.389179540936782,0.613739916769103,-0.916470546354082,-0.856888241725786,-3.24248692299756,-3.06122972682493,-2.33205217677973,-3.86390247950999,-6.95238449582513,-2.90529802579831,-4.38809236800541,-5.51370097581013,-12.0066587449737,0.649065016162959,0.388865025510421,0.286046867398797,0,0,0,-5.92083192505226,0,-2047.77510960486
2.67470066830945,-0.0346624305782055,-0.0091283956829764,-0.00113929570268742,1.88816234501848,0.129461387074272,-0.356002976263812,-2.44562527090398,-1.01508496795604,-5.74571197451529,3.258247183041,0.109186172774698,5.15820577471955,-0.202885016405036,-0.545384206111784,-0.195811957065106,0.486464136770926,-0.0810696942775049,-0.875826855368815,-3.077351393728,-3.26270601712851,-2.6191022917534,-3.90626089762883,-6.69012918469295,-3.03448836198356,-4.72223209723275,-5.09521034060959,-11.6731382455326,0.53448757035654,0.369252470718243,0.252383932151785,0,0,0,-5.92493782316437,0,-2044.79253291188
2.52621825740508,-0.0356949129450064,-0.00876556314167751,-0.000270272133436668,1.87558415411409,0.139874584555726,-0.400279593873291,-2.44649845978579,-0.955540869079288,-5.74738998540419,3.27613634695097,0.111808615536115,5.10138462508104,-0.212708785446961,-0.508947972036562,-0.376616325176285,0.446160428493201,0.0951057127741114,-1.00469405243289,-3.15980500304726,-3.23706358169666,-2.58882125472955,-3.87001266865417,-6.666905849406,-2.99519848887414,-4.64024839677045,-5.03524309335838,-11.704223996713,0.499210503513919,0.365927368452676,0.253763947229014,0,0,0,-5.9257891131931,0,-2040.41939781373
2.21635471317926,-0.0361980338824023,-0.00971957633470177,-0.00196071176580536,1.77970957920896,0.167221461368754,-0.545449259700659,-2.44892570046042,0.420553909974715,-5.75248981933135,3.53470710640202,0.029791873758596,5.39499449851129,-0.16815024325702,-0.568732117468266,-0.729399394402919,0.603611482824689,0.301321707301525,-0.693262860683698,-3.18647961658393,-3.18156780559509,-2.50298549153754,-3.83573212636227,-6.81061989651119,-2.94350117137971,-4.57516197086742,-4.80528730107639,-11.5480623606218,0.457239748436175,0.364563270920843,0.248683851826975,0,0,0,-5.93026767985706,0,-2039.26686604328
2.51976669786581,-0.0383988142320603,-0.00963622728249851,-0.00604140760053878,1.7366828414712,0.154255849470618,-0.811269428045393,-2.44920747389872,0.345931718198879,-5.75358378587949,3.95168716663691,0.0338380988349992,5.2081007528157,-0.156641803087439,-0.49301100527589,-0.418825372340771,0.779018210819488,0.0813608343009792,-0.551367677118919,-3.05582627883271,-3.02409153875027,-2.29307827764971,-3.77270992861981,-7.02443186266899,-2.81359600025918,-4.0088929419146,-4.69946511898183,-11.6470404765527,0.414973750056795,0.370241693766099,0.248217023486471,0,0,0,-5.9345893341435,0,-2027.94455244213
2.36215794517056,-0.0406800572745492,-0.00905191755827146,-0.000468967368846225,1.86454257647539,0.156208416669441,-0.952301639280334,-2.44798342722932,-0.123262969540628,-5.76911074430512,3.93451868272232,0.0229731181615939,5.21059623033648,-0.20734553780675,-0.355033493171496,-0.111766112100496,-0.419194011848973,-0.87830064931956,-0.636976878954611,-3.22241470263876,-2.83626681619793,-2.12046401612861,-3.7085519104893,-6.88529951610179,-2.62446140725864,-3.15988680617016,-4.29072858897103,-11.6422018646865,0.423803714546877,0.392594274784097,0.277574818130854,0,0,0,-5.94730867650124,0,-2022.68413958999
2.36493196459453,-0.0405903763228284,-0.00909265538320743,-0.00134732433877395,1.8648155872608,0.154848509461331,-0.990453242263808,-2.44827812841995,-0.156462989720367,-5.77012725979867,3.92156542227655,0.0281391247670006,5.13757909452871,-0.214105554141839,-0.351524967576079,-0.145821701747492,-0.091756758589857,-0.512077935614987,-0.569110010569714,-3.16270177357408,-2.7788093173739,-2.06937604089948,-3.67792667930289,-6.82996000381986,-2.5733038300615,-3.22706778482637,-4.24790777039372,-11.6811103168584,0.428828377533565,0.397341204342348,0.279629290264669,0,0,0,-5.94984900313365,0,-2020.23387757065
2.25775716163052,-0.0404981101860998,-0.00915982418592998,-0.00268906123979282,1.85040443507914,0.162102815156002,-1.01628902634777,-2.44971420144028,-0.126657568015639,-5.77033348050257,3.91382402765721,0.0299733202069424,5.06380091004927,-0.21199891398518,-0.382639177678203,-0.214895912958183,0.262490782465593,-0.555535380047285,-0.52784203776606,-3.11405323076409,-2.74989825475427,-2.04608250072184,-3.63640285352723,-6.78541270574779,-2.53547299835275,-3.1656690415089,-4.20255358962979,-11.7209769366006,0.406435167527338,0.401332414384298,0.278046385172445,0,0,0,-5.95363832346133,0,-2018.53467917315
2.27627954733735,-0.0405910315113617,-0.00918358023837855,-0.00307032337134874,1.84697117456155,0.161425456516527,-1.02934974023683,-2.45001951590045,-0.123760209469935,-5.77058840396974,3.91830173005788,0.0312963260258264,5.06842563423408,-0.210707264331552,-0.386240320420587,-0.231622852634076,0.275231011184105,-0.523393010260396,-0.50742525513163,-3.09712399428702,-2.73748136575087,-2.03444998555563,-3.62966619417646,-6.77885905336204,-2.52382314368013,-3.15671080261705,-4.195813443781,-11.7185244403879,0.405453232489431,0.40258473934871,0.27794392024742,0,0,0,-5.95464463411854,0,-2018.26639653551
2.25971653677823,-0.0406258644290381,-0.00919324379856674,-0.00321021422725288,1.84534658035511,0.161480323749082,-1.03449615126855,-2.45032569256323,-0.119769662023817,-5.77092748722314,3.92271479472472,0.0317167408112378,5.07057548818969,-0.209246233240513,-0.388772594631131,-0.22076886338545,0.295721191761573,-0.504276152264448,-0.495757464021359,-3.08522779631879,-2.72735619835867,-2.02459351831525,-3.61988471634128,-6.77242042047086,-2.51367358644486,-3.15356502226341,-4.18908238746596,-11.7173982500223,0.404238333247048,0.403785472071005,0.2780607309012,0,0,0,-5.95582952372405,0,-2018.08498579752
2.26201374188235,-0.0406344242440421,-0.0092005426814245,-0.0032916864909429,1.84531230668648,0.161300541785848,-1.03712205352858,-2.45045232865518,-0.118294075903727,-5.77104245817061,3.9224952187644,0.0320655743976289,5.0702867250879,-0.209245067057559,-0.389879486571622,-0.227921575027667,0.304005946133894,-0.502564448753573,-0.490043479638263,-3.08073854848163,-2.72400306135082,-2.02162729004155,-3.61806042554819,-6.76956943875915,-2.51044195311266,-3.15024730154533,-4.18675465164536,-11.7175617958321,0.404413234988112,0.404316368484773,0.278151410567988,0,0,0,-5.95627958313866,0,-2018.03131730706
2.26195283482182,-0.0406347373002477,-0.00920064839192495,-0.00329357284183467,1.84530145378444,0.161298199577902,-1.03718524204376,-2.45045723337133,-0.118268216697808,-5.77104518306858,3.92249975317302,0.0320688712038146,5.07031557684363,-0.209242115653073,-0.389898588825552,-0.22792332153395,0.304142077451799,-0.502431157027473,-0.489910001856999,-3.08060468350046,-2.72389244667991,-2.02152644695484,-3.61797733675334,-6.76947790516769,-2.51033379814419,-3.15015836744707,-4.18666135792176,-11.7175468967597,0.404403315791772,0.40433146984013,0.278152858917665,0,0,0,-5.95629642871363,0,-2018.02974578789
2.2619107325266,-0.0406350246373491,-0.00920078374746115,-0.00329520042469751,1.84529876027802,0.161294596074197,-1.03724245941959,-2.4504626868149,-0.118241790213837,-5.77104861701867,3.92249694771098,0.0320734588827775,5.07034122587843,-0.209235423091215,-0.389922574806147,-0.227968450702974,0.304282795571192,-0.502357284868478,-0.489772219058548,-3.08048227867761,-2.72379112057291,-2.02143471479141,-3.61790559762867,-6.76939009823535,-2.51023448229224,-3.15008719612653,-4.18657832358912,-11.7175336835955,0.404402205430934,0.404347098641859,0.278155181399835,0,0,0,-5.95631497662959,0,-2018.02832479997
2.26186677900786,-0.0406352522063469,-0.00920090269936727,-0.00329715362847316,1.84529328340555,0.161290082970248,-1.03730691587709,-2.45046981225074,-0.118213558729369,-5.77105152423572,3.9225123635808,0.0320773578670297,5.07037257685233,-0.209235015120794,-0.389939497397786,-0.228003724585304,0.304408002077483,-0.502259528260588,-0.489629037642302,-3.08034180500083,-2.72367808155495,-2.02132860497504,-3.61782698629643,-6.76930914167255,-2.51012511434376,-3.14998117079075,-4.18647831976593,-11.7175175748245,0.40439645410626,0.404363711567729,0.278157204805675,0,0,0,-5.95633775437403,0,-2018.02687612692
2.26181942297544,-0.0406355741467921,-0.00920103473053192,-0.00329871769681453,1.84529130711218,0.161286772315631,-1.03736562893481,-2.45047817952436,-0.118191101848121,-5.77105536443902,3.92248980071391,0.0320797129365368,5.07040384297511,-0.209227740093364,-0.389963291821851,-0.22803943586805,0.304536397997976,-0.502190905784834,-0.489486589618108,-3.08021727981364,-2.72356878677303,-2.02123198281453,-3.61775274097844,-6.76920112176577,-2.51001710104081,-3.14990459023033,-4.18637660299858,-11.7175016730303,0.404394693819659,0.404381290373551,0.278159692983933,0,0,0,-5.95636391951397,0,-2018.02540180033
2.26180925865963,-0.0406356171641734,-0.00920105981915185,-0.00329912877424316,1.84529058181343,0.161285675899993,-1.03737923630365,-2.45048020878901,-0.118185061565002,-5.77105604297948,3.92249505625987,0.0320806034947692,5.0704113464824,-0.209227664959162,-0.389966732746501,-0.228046947270223,0.304559950942536,-0.502172198432568,-0.489456032437473,-3.08018717161096,-2.72354472536308,-2.02120890775526,-3.61773626399907,-6.76918566862404,-2.5099939284797,-3.14988201787984,-4.18635522456446,-11.7174978714039,0.404393739535448,0.404384945896337,0.278160137027993,0,0,0,-5.95636994578729,0,-2018.02510466736
2.26180022378071,-0.0406356817851351,-0.00920108570603395,-0.00329944239582546,1.84529016937343,0.161284988365054,-1.03739136032771,-2.45048241261898,-0.118180843116371,-5.77105684905069,3.92248994858512,0.0320808936913814,5.07041781641063,-0.209226360930013,-0.389971181591844,-0.228053445721982,0.304585201870228,-0.502158692280413,-0.489427181065855,-3.08016203644668,-2.72352218941642,-2.02118892428819,-3.61772149658597,-6.76916337484589,-2.50997162269501,-3.14986510332069,-4.18633316403747,-11.7174945800759,0.40439327710488,0.404388631589215,0.278160632549642,0,0,0,-5.95637652861779,0,-2018.0248081395
2.26178980032209,-0.0406357257191752,-0.00920111094443198,-0.00329983728901186,1.84528973353414,0.161283935100054,-1.03740472620337,-2.45048488847379,-0.118174967744694,-5.77105759302977,3.92249416922055,0.0320817332107683,5.07042562465888,-0.209226094564566,-0.389974809293162,-0.228061043687116,0.304606994823786,-0.502141592780935,-0.48939695241307,-3.08013276243194,-2.72349845538472,-2.02116624119714,-3.61770559282402,-6.76914753176424,-2.50994872324398,-3.14984392857774,-4.18631187907409,-11.7174908780761,0.404392518660457,0.40439238389953,0.278161082465055,0,0,0,-5.95638391007334,0,-2018.02451395765
2.26178973127475,-0.0406357413777778,-0.00920138088292742,-0.00329965843953281,1.84528972534183,0.161283928629969,-1.03740483158459,-2.45048491154601,-0.118174932811016,-5.7710575996333,3.92249414094568,0.03208174286845,5.07042567816039,-0.209226082647856,-0.389974849183617,-0.228061092295696,0.304607195070266,-0.502141480614402,-0.489396723689296,-3.0801325538746,-2.72349827163176,-2.02116608229863,-3.61770547815077,-6.76914736516089,-2.50994854838738,-3.14984378318439,-4.18631169943938,-11.7174908495506,0.404392505862926,0.404392439064524,0.278161088585099,0,0,0,-5.95638397363119,0,-2018.02438146772
2.26178973102549,-0.0406357565024217,-0.00920137006664131,-0.00329942479195971,1.84528971917784,0.161283932299788,-1.03740483929511,-2.45048491155035,-0.118174930938534,-5.77105759963368,3.92249414005904,0.0320817532402092,5.07042568068223,-0.209226078065577,-0.389974859411837,-0.228061092505233,0.304607196784816,-0.50214147839419,-0.489396724475572,-3.0801325467041,-2.72349826783358,-2.02116608833548,-3.61770548026511,-6.76914736506235,-2.50994855307451,-3.14984378351104,-4.18631169816825,-11.7174908482032,0.404392494708454,0.404392474407155,0.278161093326198,0,0,0,-5.95638397364182,0,-2018.02433137252
2.26178973086425,-0.0406357632503145,-0.00920142357295041,-0.0032993883614685,1.8452897172577,0.161283931145702,-1.03740484104506,-2.45048491155163,-0.118174930385837,-5.77105759963379,3.92249413981019,0.0320817562881057,5.07042568138878,-0.209226076803311,-0.389974862412853,-0.228061092567794,0.304607197282885,-0.502141477733127,-0.489396724816572,-3.08013254527034,-2.72349826636805,-2.02116609000224,-3.61770548089077,-6.76914736500612,-2.50994855439352,-3.14984378359266,-4.18631169779487,-11.7174908478258,0.40439249146685,0.404392484895451,0.278161094679857,0,0,0,-5.95638397364497,0,-2018.02430522289
2.26178973086425,-0.0406357632503145,-0.00920142357295041,-0.0032993883614685,1.8452897172577,0.161283931145702,-1.03740484104506,-2.45048491155163,-0.118174930385837,-5.77105759963379,3.92249413981019,0.0320817562881057,5.07042568138878,-0.209226076803311,-0.389974862412853,-0.228061092567794,0.304607197282885,-0.502141477733127,-0.489396724816572,-3.08013254527034,-2.72349826636805,-2.02116609000224,-3.61770548089077,-6.76914736500612,-2.50994855439352,-3.14984378359266,-4.18631169779487,-11.7174908478258,0.40439249146685,0.404392484895451,0.278161094679857,0,0,0,-5.95638397364497,0,-2018.02430522289
2.26178973086425,-0.0406357632503145,-0.00920142357295041,-0.0032993883614685,1.8452897172577,0.161283931145702,-1.03740484104506,-2.45048491155163,-0.118174930385837,-5.77105759963379,3.92249413981019,0.0320817562881057,5.07042568138878,-0.209226076803311,-0.389974862412853,-0.228061092567794,0.304607197282885,-0.502141477733127,-0.489396724816572,-3.08013254527034,-2.72349826636805,-2.02116609000224,-3.61770548089077,-6.76914736500612,-2.50994855439352,-3.14984378359266,-4.18631169779487,-11.7174908478258,0.40439249146685,0.404392484895451,0.278161094679857,0,0,0,-5.95638397364497,0,-2018.02430522289
