"B_mean_avail","B_wind_max_220_mh","B_dist_to_cog","B_dist_port_to_catch_area_zero","B_dummy_prev_days","B_dummy_prev_year_days","B_unem_rate","B_d_d","c_wa","c_dcrb","c_psdn","B_mean_price_part","B_mean_price_crab","B_mean_price_slmn","w_psdn","w_nanc","w_dcrb","w_slmn","w_cmck","asc_cba_psdn","asc_clo_psdn","asc_clw_psdn","asc_cwa_psdn","asc_clo_nanc","asc_clw_nanc","asc_cwa_nanc","asc_clo_cmck","asc_cwa_dcrb","asc_nps_sock","lambda_part","lambda_nanc","lambda_psdn","asc_no_participation","w_nopart","B_mean_price_no_part","B_d_cd","c_no_participation","logLike"
3.9226727508457,-0.0698428263302035,-0.009809054566593,0.0404977905033498,1.44615895759529,0.244867107250024,0.467071248023904,-0.424453596420578,-2.50507927391522,-0.00152475061097716,-3.73286202815261,1.10122367937281,-0.325943823710338,1.17677110533709,-0.513794682797352,0.139709368524498,-0.478890254653409,0.677503455837088,0.325742280315932,-1.70561049587299,-6.96486319455928,-3.97277489837642,-4.64640362332691,-6.4712214355084,-5.19802475335,-4.82971326699312,-4.75084669290921,-5.82945611529558,-6.62908051491987,0.414315453734633,0.180799275996384,0.409745415043769,0,0,0,-2.73185502825924,0,-2292.81867218258
3.92413082159623,-0.0697945390647436,-0.009793682833588,0.0405946585972788,1.44643577891741,0.244404570609203,0.465537674336611,-0.413408796435509,-2.505531268762,-0.00204190638639074,-3.72263422142428,1.0997050747834,-0.325863185628194,1.17762032771423,-0.515582435252979,0.137280789088899,-0.478632205129802,0.678860878764464,0.318228973942988,-1.71274573169865,-6.95946466705451,-3.97604386055646,-4.64890541632562,-6.46423371930373,-5.19919498733649,-4.83200828605024,-4.74768840936749,-5.82925100857399,-6.63080713561522,0.413470542772567,0.180559580962841,0.40999202140935,0,0,0,-2.73217721535127,0,-2291.58344629772
3.92239143234323,-0.0697221970836223,-0.00978091513456295,0.0402865159158354,1.44495156650937,0.243564225025376,0.466224225298092,-0.413439528130919,-2.50615996120906,-0.00217934295164892,-3.71818080516151,1.09779345645468,-0.32584497720318,1.17650109194552,-0.515804472129768,0.134978497641999,-0.478354026623616,0.680947294871167,0.317318854204529,-1.71874561421312,-6.94995707224707,-3.97934793812298,-4.65138294689428,-6.46023308309373,-5.19966815408677,-4.83237390458004,-4.75174986250938,-5.82948000010749,-6.63388039289649,0.412542813555627,0.180410463512479,0.410314642477703,0,0,0,-2.73243791326765,0,-2290.59660698826
3.88878134393617,-0.0694309424876634,-0.00974100295311666,0.0405929361160682,1.44565565112662,0.242326074117303,0.462705407861011,-0.373711217268518,-2.51176182620068,-0.0015484899622997,-3.70267086168662,1.07848557466134,-0.324236288735045,1.18431938838538,-0.502258030596415,0.139591617943818,-0.476591989087879,0.699695214391762,0.337728167077248,-1.7454264078095,-6.9314154820891,-3.99368161971931,-4.66293500617783,-6.43261520742621,-5.19370668228106,-4.83975711132087,-4.77708074260663,-5.83295567885338,-6.64845264950072,0.411634656136322,0.17916839100474,0.411096994947434,0,0,0,-2.73405084018712,0,-2284.96808520089
3.88087059590836,-0.0693962482880039,-0.00973843735724309,0.0406082176025168,1.44495507505879,0.241899216176225,0.462953608320065,-0.37079590277538,-2.51264644075352,-0.0013823636132829,-3.7021363477362,1.07820910004819,-0.323902318993508,1.18583639952786,-0.502298415062135,0.138207933362488,-0.476277432478447,0.698141776109087,0.332564717967996,-1.74946655050545,-6.93080464363893,-3.99578626302193,-4.66378628342886,-6.42995556875383,-5.19491485941032,-4.84035732461546,-4.77684326845883,-5.83386588848725,-6.65117463135849,0.411240694807786,0.179005470101443,0.411150216173131,0,0,0,-2.73430247884875,0,-2284.22722886891
3.88078901957953,-0.069395035819387,-0.00973810943447955,0.0406085835351315,1.44494260498795,0.241881893603982,0.462924648102576,-0.370565866756815,-2.51267294883363,-0.00138066860559343,-3.70209083191737,1.07824683865087,-0.323885651837129,1.18595659232495,-0.502269803570263,0.138186969861622,-0.476265947533864,0.698028396869041,0.332558531254417,-1.74958972811653,-6.93061066609289,-3.99585937099341,-4.66381787357883,-6.42976613800382,-5.19500241287826,-4.84040127057846,-4.77686208540623,-5.83392177988021,-6.65128353275796,0.411218394309442,0.178997185359892,0.411150365364726,0,0,0,-2.73431626754153,0,-2284.19670748215
3.88066346247902,-0.0693930852035658,-0.0097377998323878,0.0406080884515226,1.44491689796855,0.241872087025171,0.462918868529978,-0.370452485307268,-2.51269878364213,-0.00139263717590861,-3.70192814908525,1.07818949280888,-0.323869058646214,1.1859827542666,-0.502237706507323,0.13816849229701,-0.47625819943015,0.698168268360926,0.332520803427981,-1.74974904823955,-6.93052039764757,-3.9959204930519,-4.66385138450425,-6.42964685047342,-5.19499279616384,-4.8404122704814,-4.7768754554158,-5.83398244904019,-6.65140217583757,0.411197907159115,0.178990891906325,0.411148692418607,0,0,0,-2.73432560174948,0,-2284.17144821781
3.88056917173125,-0.0693916089264925,-0.00973747341879786,0.0406076831774755,1.44489072824536,0.241859168231854,0.462908904842128,-0.370291347184492,-2.5127383612302,-0.00139125168255348,-3.70182087515076,1.0780684320979,-0.323853739281296,1.18606867710453,-0.502215484879964,0.1381496960658,-0.476245796304068,0.698020897570329,0.332486888009745,-1.74991282345529,-6.930381256854,-3.99598754607151,-4.66389536581331,-6.42949413234552,-5.19494544807498,-4.84042016055472,-4.77691459531563,-5.83407439449978,-6.65153518658968,0.411184317601017,0.178983180876758,0.41114527892917,0,0,0,-2.73433902504791,0,-2284.14146725781
3.88029720479123,-0.0693892193057645,-0.00973707317833151,0.0406079601391158,1.44485398384256,0.241831306190234,0.462883258535467,-0.370018670358686,-2.5127879822339,-0.00138098063566488,-3.70176131452983,1.0781406958471,-0.323823281569554,1.18620058852408,-0.50216881915334,0.138117513014751,-0.476227970880297,0.69811175929291,0.332428793745456,-1.75008519851389,-6.93013270359889,-3.9960761089134,-4.6639045392075,-6.42923191194018,-5.19506035008355,-4.840450536558,-4.77692089511757,-5.83421847339298,-6.65170537872089,0.411152594481584,0.178971133666873,0.41113938263238,0,0,0,-2.7343567446421,0,-2284.10141048238
3.88026056267828,-0.0693888063382414,-0.00973697703303545,0.0406078633871537,1.444846200647,0.241828080989143,0.46288045137739,-0.369978183570438,-2.51279746689012,-0.00138388401148786,-3.70172724344793,1.0781229445023,-0.323818201203285,1.18621897975325,-0.502161784412518,0.138112554667803,-0.4762254368487,0.698110095317815,0.332419261747465,-1.750126230364,-6.93009503462296,-3.99608965236496,-4.66390945877263,-6.42918853804666,-5.19505489180028,-4.84045158868054,-4.77692431085728,-5.83424570043412,-6.65173805553964,0.411147494462219,0.178968971857863,0.411137870759743,0,0,0,-2.73436002114952,0,-2284.09442386711
3.88021533101099,-0.0693883321165769,-0.00973687977206952,0.0406077917138578,1.4448358858179,0.24182278368495,0.4628760440777,-0.369925508279102,-2.51280969397746,-0.00137872765313636,-3.70169767563992,1.07811610557427,-0.323812208512993,1.18624593142231,-0.502152606130558,0.138106740289305,-0.476222026308301,0.698113161731235,0.332407883446057,-1.75016735231581,-6.93004210937911,-3.99610646708446,-4.66391267088514,-6.42913310830556,-5.19506036577344,-4.84045212697248,-4.77692578299256,-5.83428059466205,-6.65177653050114,0.411141309198092,0.178966275747292,0.411135716832206,0,0,0,-2.73436430510893,0,-2284.0859697102
3.8801992767013,-0.0693881725876934,-0.00973684407004253,0.0406077717544524,1.44483282678376,0.241821453933126,0.462874828243411,-0.369909420407437,-2.51281331289978,-0.00138156915231403,-3.70168714618727,1.07811176009755,-0.323810251477265,1.18625343148465,-0.502150044502088,0.138104997722028,-0.476221153633288,0.698113140147927,0.332404484597278,-1.7501813343115,-6.93002645681119,-3.99611078945253,-4.66391332234387,-6.42911568374427,-5.19505961197624,-4.84045234785112,-4.77692660540565,-5.83429118222411,-6.65178783657365,0.411139428040032,0.178965430145894,0.411134996188442,0,0,0,-2.73436569059723,0,-2284.08354040714
3.88017837074601,-0.0693879732684577,-0.00973679661655467,0.04060771962987,1.44482779900266,0.24181909058577,0.462872862774992,-0.36988561695774,-2.51281871656838,-0.00137445090361582,-3.70167072042975,1.07810734041475,-0.323807806352004,1.18626594918558,-0.502145897778372,0.138102526826925,-0.476219384641131,0.698114436632901,0.332399337841741,-1.7502002829716,-6.93000127431832,-3.9961175371385,-4.66391385178617,-6.42908919130694,-5.19506030447126,-4.84045164781356,-4.77692657949339,-5.83430784958076,-6.65180558172743,0.41113654399262,0.178964116229853,0.41113377003205,0,0,0,-2.73436756573661,0,-2284.07978349462
3.88017015299301,-0.0693878951602534,-0.00973677845012704,0.0406077101093994,1.44482596764772,0.241818324037428,0.462872191396505,-0.369877009738966,-2.51282066443142,-0.00137705194245748,-3.70166540000542,1.07810533086757,-0.323806725713218,1.18627021261233,-0.502144496761814,0.138101608185202,-0.476219023560354,0.698114656134308,0.332397523199685,-1.7502072543553,-6.92999250536438,-3.99611975350741,-4.66391400187953,-6.42907969825354,-5.19506009289732,-4.84045144813637,-4.77692670878332,-5.83431349378917,-6.65181168265433,0.411135525641067,0.178963653707822,0.411133325799028,0,0,0,-2.7343682666943,0,-2284.07850262322
3.88015626131987,-0.0693877591476826,-0.00973674748526142,0.0406076822211865,1.44482301662658,0.241817021156974,0.462871039146896,-0.369862756526986,-2.51282408080696,-0.00137443920470314,-3.70165529713444,1.07810216383055,-0.323805308300127,1.18627734440271,-0.502142183232039,0.1381002194734,-0.47621818101546,0.698114929156198,0.332394608949043,-1.75021892212879,-6.92997744555433,-3.99612324054726,-4.66391398918956,-6.42906364571202,-5.19505967657655,-4.84045108544433,-4.77692685502231,-5.83432286616393,-6.65182170055543,0.411133862051262,0.178962866664907,0.411132561043088,0,0,0,-2.73436955468362,0,-2284.07639041471
3.8801507333435,-0.0693877098259335,-0.00973673528585156,0.0406076732381334,1.44482174171027,0.241816468862402,0.462870566460483,-0.369856819774644,-2.51282552511879,-0.00137472024212247,-3.70165141253304,1.07810084485884,-0.32380465563733,1.18628041231022,-0.502141207784051,0.138099618809176,-0.476217779605568,0.698115160831838,0.332393366391068,-1.75022355905689,-6.92997123145695,-3.9961247193076,-4.6639139971738,-6.42905698344095,-5.19505954315787,-4.84045084764615,-4.77692684305452,-5.8343267942351,-6.65182596721213,0.411133156970962,0.178962537935141,0.411132230847123,0,0,0,-2.73437011783683,0,-2284.07551101409
3.88013880276902,-0.0693875965205765,-0.00973670865079564,0.0406076511682352,1.44481904953409,0.241815340487061,0.462869573070612,-0.369844508025411,-2.5128281485647,-0.00137428165887532,-3.70164293807406,1.07809821236455,-0.323803353376378,1.18628646477373,-0.50213918817187,0.138098394649759,-0.47621739649262,0.698115487593045,0.332390814168854,-1.75023350327988,-6.92995807839611,-3.99612767513945,-4.66391387980887,-6.42904300550259,-5.19505922333601,-4.84045036085596,-4.77692679592267,-5.83433475941397,-6.65183429247365,0.41113169856589,0.178961851871531,0.411131538495703,0,0,0,-2.73437086835275,0,-2284.0736974377
3.88013850356187,-0.0693923644929955,-0.00977209225640995,0.0406124296441624,1.44482011307565,0.241815836028989,0.462865314743741,-0.369845302390952,-2.51282814860948,-0.00137424363398042,-3.70164294168924,1.07809684642543,-0.323802643487379,1.18628632415613,-0.502139011232885,0.138098004432462,-0.476217373678788,0.698115450009186,0.332390727328416,-1.75023373304709,-6.92995782163279,-3.99612824851559,-4.6639136556124,-6.42904280296516,-5.19506071277033,-4.84044936516818,-4.77692691153559,-5.83433467108284,-6.65183437129767,0.41113093811767,0.178964838709053,0.411130844629683,0,0,0,-2.73437086903804,0,-2283.75995780992
3.88013844100671,-0.0693933111379373,-0.00977207222265384,0.040613375363792,1.44482035185947,0.241815948575926,0.4628644786218,-0.369845458699479,-2.51282814861936,-0.0013742355393192,-3.70164294230507,1.07809654881208,-0.323802492451851,1.18628629912566,-0.502138972050538,0.138097921498502,-0.47621736882451,0.698115443248563,0.332390708971236,-1.75023376670866,-6.92995776969671,-3.99612837271521,-4.66391360930999,-6.42904276442723,-5.19506104412136,-4.8404491364033,-4.77692693606977,-5.83433465228414,-6.65183438537154,0.411130780538067,0.178965499491132,0.411130716901756,0,0,0,-2.734370869168,0,-2283.75607256148
3.88013828660787,-0.0693953518137634,-0.00977205008601441,0.0406129801317986,1.44482094622475,0.241816233185506,0.462862419575562,-0.369845758586236,-2.51282814864241,-0.00137421452389623,-3.70164294445959,1.07809582456465,-0.323802100750778,1.18628623303604,-0.502138881918724,0.138097722296132,-0.476217356249333,0.698115425389386,0.332390666262181,-1.75023385254599,-6.92995769265558,-3.99612866699109,-4.66391348352124,-6.42904268481838,-5.19506186046523,-4.84044852410563,-4.77692699070792,-5.83433460350042,-6.65183442245609,0.411130410566981,0.178967198029333,0.411130371708858,0,0,0,-2.73437086949923,0,-2283.74973880412
3.87547394292518,-0.0432871475847771,-0.0100461601625972,0.040955530876219,1.48062892473228,0.261063558685808,0.412088718643718,-0.376373304689412,-2.51282921293144,-0.000267349301730191,-3.70176777757191,1.0465511131451,-0.303175160382707,1.1830416216027,-0.49697425593902,0.129748126753664,-0.475557288466472,0.69722848441289,0.33044268989687,-1.7549542394859,-6.9255802804171,-4.00937931134074,-4.65655133365979,-6.425283648953,-5.23313461069735,-4.80662312487234,-4.77925923416935,-5.83176012020233,-6.65365427743629,0.39535725947998,0.259666820451814,0.394241107229029,0,0,0,-2.73438683298194,0,-2186.39319089282
3.87236806448848,-0.0402846769955127,-0.0100194619378266,0.0391167641075466,1.52356217294072,0.288525314025312,0.400461655711238,-0.381532937500863,-2.51283081001605,0.00294986543733652,-3.70215983999492,1.01475900999149,-0.243402932253785,1.17584879974184,-0.480761200989322,0.108459374555716,-0.473622929123216,0.695299475271258,0.327034723462709,-1.75924432553701,-6.9144841189541,-4.04396538005288,-4.63724114193423,-6.4194753202278,-5.26839585313544,-4.77513032917424,-4.7809234711721,-5.82432088750868,-6.65769598459175,0.381395953265455,0.209605058862573,0.375371798661538,0,0,0,-2.73442495651911,0,-2154.27361454926
3.87213044357804,-0.0540232567614252,-0.0103554421534458,0.037376399296779,1.53136717697804,0.286029019678543,0.436500862353736,-0.379530809659944,-2.51283122406906,0.00618858252823866,-3.70263545316488,1.00061333819977,-0.1822291632626,1.16723897586342,-0.46115167517345,0.0850151721969925,-0.471579251741403,0.693002547289878,0.322721031248429,-1.76108014372393,-6.89851778593469,-4.08493834057345,-4.61865391090308,-6.4103684130369,-5.27945700158137,-4.76664289193332,-4.78184543761358,-5.81682883322981,-6.66253666865959,0.389927206706132,0.219542277829921,0.377439418862513,0,0,0,-2.73447158291805,0,-2139.63590549002
3.87010930965079,-0.0463763276851167,-0.0102578442553841,0.0370292946970937,1.51471787685289,0.265437538557748,0.423842293984196,-0.384705869797559,-2.5128312364489,0.00761625980206063,-3.70308593353049,0.996174675642062,-0.151102407137814,1.1587910350569,-0.441416372230797,0.0610430713903874,-0.47039108002879,0.690675711763263,0.31592583780383,-1.76157885953125,-6.88083531786502,-4.12787481796478,-4.60329702141436,-6.40152540247695,-5.27611959371308,-4.77079521116193,-4.78617115602884,-5.81331428536646,-6.66731368038958,0.39613326103996,0.217284888889341,0.385588088576275,0,0,0,-2.73452082471461,0,-2131.46968589432
3.86814489457865,-0.0460648233264882,-0.0102638242134766,0.0360993763682371,1.50698689598481,0.25103301347026,0.428196442992515,-0.386002887281166,-2.51283149184685,0.00662234670190958,-3.70358605323428,0.992491654320698,-0.160861411728439,1.14961540139909,-0.419259986172103,0.0374033531028113,-0.470331641845948,0.68817122658592,0.307713995137931,-1.76331295940693,-6.85958663174786,-4.17045044849328,-4.58841683489607,-6.39209183295189,-5.27581025530397,-4.76445339149845,-4.79255675752372,-5.81517472802717,-6.67254088207071,0.386755656897257,0.216453838283363,0.378758870224403,0,0,0,-2.73458044990734,0,-2125.19366287859
3.86369463735397,-0.0441589613105338,-0.0102561350609586,0.0334676737762428,1.42954783134055,0.184268467471373,0.448007489539139,-0.390203868913572,-2.51280930152304,0.00432076597535301,-3.70408015044384,0.954308844264356,-0.165166848084405,1.12254812775998,-0.368822934404753,-0.00513240066601411,-0.469199277055282,0.681145024987231,0.27144716851867,-1.78745897349348,-6.77368697512522,-4.21044490537651,-4.62038206810257,-6.33560530772178,-5.32923557143693,-4.72315209638237,-4.82000959202052,-5.81887296728842,-6.68873701279115,0.359734934156628,0.204722836980533,0.338525920793651,0,0,0,-2.73487148811081,0,-2113.22845839511
3.85813990916283,-0.0438218043476495,-0.010348106088639,0.0292753870145353,1.28153852297955,0.204219948063081,0.46722527307781,-0.37836569552508,-2.51274263903648,-0.000652100271189418,-3.70353833456196,0.912043189301614,-0.185359125496662,1.08294141345276,-0.329831899018531,-0.0183234980314175,-0.467655700496184,0.671296528182842,0.205355551463276,-1.85453372225298,-6.60555565928775,-4.30587599232244,-4.66926191313784,-6.2387137674567,-5.39839169736208,-4.64055464037428,-4.86787725442485,-5.82799228645817,-6.71384822359557,0.356778795756468,0.189327698277799,0.342829695997515,0,0,0,-2.73550754022235,0,-2099.32269779869
3.85588786414988,-0.039996223659842,-0.00966948730822515,0.0218898895282491,1.01846074801786,0.282586929880675,0.493030641850359,-0.364338289631041,-2.51259279479227,-0.00756082262465576,-3.70093990537569,0.874793363914443,-0.175160408014144,1.03521748196762,-0.298084882371873,-0.00657227714113618,-0.463265314806658,0.659913136673129,0.083094996965116,-2.00392219667929,-6.28576063783889,-4.48424622262733,-4.74382284805735,-6.0182424030561,-5.46272035731509,-4.60121727672787,-4.95574713295154,-5.84025215627715,-6.7478682535388,0.305862424883585,0.179387761933149,0.205375214420371,0,0,0,-2.73683941882849,0,-2080.29211005665
3.85131996254243,-0.0369696351771709,-0.00940704830458266,0.014208801715936,0.924646532405667,0.309551834662656,0.512960779329583,-0.363144299102507,-2.5124768419055,-0.0132101541358422,-3.6978473305768,0.819565108991886,-0.187114517484791,1.02962093002868,-0.287329204791977,-0.0112174289913354,-0.460829772949751,0.659141668803255,0.0202117531128781,-2.13071572445297,-6.07137016346748,-4.55613223306596,-4.75827455766952,-5.84680817842487,-5.53137352737904,-4.66051325072758,-4.9888616506695,-5.85164632572385,-6.7577820897644,0.240601295114201,0.171667395375523,0.206152802679166,0,0,0,-2.7378775180253,0,-2073.063336176
3.84718362478812,-0.0360932792984693,-0.00929395413583247,0.0124483602068951,0.910666148160393,0.309697284651367,0.515231733132565,-0.357518518384459,-2.51244036753889,-0.0151861600770132,-3.69673033005679,0.80369109175832,-0.196060928852373,1.03138795434648,-0.286455549572651,-0.0147458923863221,-0.460250460922642,0.659777612569869,0.00529636572287136,-2.17478241793031,-6.00540297827649,-4.5746281749513,-4.76089527657044,-5.8056225397106,-5.55107814750385,-4.67674739586026,-4.99209964527287,-5.85587113660244,-6.75914583888371,0.252203684955237,0.16808648585543,0.195803666542001,0,0,0,-2.73821914825494,0,-2069.31826616939
3.81824538765771,-0.0345043175065685,-0.00871668508732925,0.00675398136333538,0.868076397463566,0.285120571547124,0.514123931789437,-0.270670849038228,-2.51226048443864,-0.0221860019426169,-3.69094841092703,0.7766241830662,-0.201093265492196,1.04884579897805,-0.288787048529789,-0.0357783391856647,-0.456430176309195,0.664984725887611,-0.0541902647916126,-2.40655254545904,-5.67346884098956,-4.63374436471583,-4.78471823399084,-5.72737910326965,-5.59317367540531,-4.71366697136029,-4.99753674024538,-5.87153895967044,-6.76197216631156,0.233118552573171,0.156758055179282,0.169704861793149,0,0,0,-2.74000689930576,0,-2052.53307682216
3.77560719767307,-0.0346938335139012,-0.00796975006101997,-0.000365773653165727,0.948818035660391,0.27862556638635,0.502230969661751,-0.314445964873793,-2.51203595972835,-0.0264398460753629,-3.68466717370817,0.90559629779058,-0.187752267241568,0.939095880809963,-0.229687970052141,-0.0774188049331487,-0.451067810995472,0.632680216917874,-0.0821277748638321,-2.58590521691035,-5.4019896201713,-4.62802030595562,-4.89223805605647,-5.58097136967521,-5.55621956107016,-4.70159119816123,-4.97165042484199,-5.89302347686004,-6.85154225249023,0.233464399082069,0.156450712883134,0.180663463343177,0,0,0,-2.74424328760214,0,-2045.39622452662
3.7077708314195,-0.0319432399499225,-0.0070200686191374,-0.00626186972803169,0.905278105542203,0.348298232530062,0.49851113126888,-0.407337964853385,-2.5117343592091,-0.0306381060349943,-3.67767509121899,1.02102280161485,-0.181008970002001,0.779552584104022,-0.12922969641115,-0.175480958724596,-0.444229521582876,0.584433141557745,-0.0641429332644305,-2.78220579221614,-5.15339409106176,-4.51359780669874,-4.82301138481497,-5.53453751793975,-5.57446566599658,-4.71224478425942,-4.86190036716773,-5.92513302260327,-6.98574613706753,0.235973899684241,0.162721265578411,0.156892920850311,0,0,0,-2.75072409199809,0,-2041.78401235668
